190800,1.743e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.313e+01,6.166e-03,2.313e+01,6.166e-03,0.000e+00,1.361e+01,1.361e+01,1.000e+00,0.000e+00,0.000e+00,1.042e+00,1.000e+00,1.000e+00,1.214e+01,0.000e+00
194400,1.757e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.306e+01,6.176e-03,2.306e+01,6.176e-03,0.000e+00,1.361e+01,1.361e+01,1.000e+00,0.000e+00,0.000e+00,1.042e+00,1.000e+00,1.000e+00,1.213e+01,0.000e+00
198000,1.955e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.321e+01,6.199e-03,2.321e+01,6.199e-03,0.000e+00,1.361e+01,1.361e+01,1.000e+00,0.000e+00,0.000e+00,1.042e+00,1.000e+00,1.000e+00,1.221e+01,0.000e+00
201600,2.266e+01,1.419e+02,8.105e+02,7.391e+02,9.337e+02,4.416e-01,6.385e-02,2.331e+01,6.312e-03,1.641e+01,6.034e-03,2.375e-01,1.313e+01,1.372e+01,1.375e+00,2.055e-02,1.369e+01,1.046e+00,1.000e+00,1.000e+00,1.234e+01,1.147e-01
205200,2.565e+01,5.793e+02,3.436e+03,3.090e+03,3.957e+03,1.000e+00,2.111e-01,2.342e+01,6.537e-03,9.050e+00,5.887e-03,3.801e-01,1.308e+01,1.556e+01,5.250e+00,3.008e-01,5.793e+01,1.047e+00,1.000e+00,1.000e+00,1.258e+01,4.854e-01
208800,2.739e+01,7.129e+02,4.226e+03,3.802e+03,4.867e+03,1.000e+00,2.452e-01,2.342e+01,6.552e-03,8.183e+00,5.865e-03,3.801e-01,1.309e+01,1.615e+01,6.250e+00,4.399e-01,7.129e+01,1.047e+00,1.000e+00,1.000e+00,1.260e+01,5.971e-01
212400,2.955e+01,7.805e+02,4.616e+03,4.172e+03,5.319e+03,1.000e+00,2.625e-01,2.342e+01,6.495e-03,7.796e+00,5.823e-03,3.801e-01,1.319e+01,1.653e+01,7.000e+00,2.680e-01,7.805e+01,1.046e+00,1.000e+00,1.000e+00,1.254e+01,6.530e-01
216000,3.129e+01,8.018e+02,4.731e+03,4.302e+03,5.453e+03,1.000e+00,2.678e-01,2.342e+01,6.411e-03,7.625e+00,5.775e-03,3.801e-01,1.329e+01,1.672e+01,7.000e+00,4.457e-01,8.018e+01,1.045e+00,1.000e+00,1.000e+00,1.245e+01,6.700e-01
219600,3.239e+01,7.311e+02,4.300e+03,3.931e+03,4.958e+03,1.000e+00,2.491e-01,2.342e+01,6.332e-03,7.902e+00,5.742e-03,3.801e-01,1.343e+01,1.654e+01,6.000e+00,8.196e-01,7.311e+01,1.044e+00,1.000e+00,1.000e+00,1.237e+01,6.098e-01
223200,3.242e+01,8.420e+02,4.956e+03,4.554e+03,5.714e+03,1.000e+00,2.781e-01,2.342e+01,6.263e-03,7.316e+00,5.688e-03,3.801e-01,1.343e+01,1.702e+01,7.000e+00,7.892e-01,8.420e+01,1.043e+00,1.000e+00,1.000e+00,1.230e+01,7.028e-01
226800,3.258e+01,8.629e+02,5.077e+03,4.701e+03,5.854e+03,1.000e+00,2.836e-01,2.342e+01,6.145e-03,7.116e+00,5.617e-03,3.801e-01,1.347e+01,1.715e+01,7.250e+00,7.231e-01,8.629e+01,1.043e+00,1.000e+00,1.000e+00,1.219e+01,7.204e-01
230400,3.242e+01,8.240e+02,4.837e+03,4.482e+03,5.579e+03,1.000e+00,2.731e-01,2.342e+01,6.136e-03,7.278e+00,5.619e-03,3.801e-01,1.356e+01,1.706e+01,7.000e+00,6.221e-01,8.240e+01,1.042e+00,1.000e+00,1.000e+00,1.218e+01,6.868e-01
234000,2.807e+01,6.499e+02,3.800e+03,3.522e+03,4.385e+03,1.000e+00,2.278e-01,2.342e+01,6.120e-03,8.230e+00,5.635e-03,3.801e-01,1.370e+01,1.646e+01,5.500e+00,6.079e-01,6.499e+01,1.041e+00,1.000e+00,1.000e+00,1.217e+01,5.403e-01
237600,2.454e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.381e+01,6.334e-03,2.381e+01,6.334e-03,0.000e+00,1.376e+01,1.376e+01,1.000e+00,0.000e+00,0.000e+00,1.040e+00,1.000e+00,1.000e+00,1.251e+01,0.000e+00
241200,2.459e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.419e+01,6.630e-03,2.419e+01,6.630e-03,0.000e+00,1.376e+01,1.376e+01,1.000e+00,0.000e+00,0.000e+00,1.040e+00,1.000e+00,1.000e+00,1.291e+01,0.000e+00
244800,2.462e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.375e+01,6.659e-03,2.375e+01,6.659e-03,0.000e+00,1.376e+01,1.376e+01,1.000e+00,0.000e+00,0.000e+00,1.040e+00,1.000e+00,1.000e+00,1.278e+01,0.000e+00
248400,2.515e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.369e+01,6.678e-03,2.369e+01,6.678e-03,0.000e+00,1.376e+01,1.376e+01,1.000e+00,0.000e+00,0.000e+00,1.040e+00,1.000e+00,1.000e+00,1.279e+01,0.000e+00
252000,2.385e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.354e+01,6.699e-03,2.354e+01,6.699e-03,0.000e+00,1.376e+01,1.376e+01,1.000e+00,0.000e+00,0.000e+00,1.040e+00,1.000e+00,1.000e+00,1.275e+01,0.000e+00
